Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption,total_data_centers,hyperscale_data_centers,colocation_data_centers,floor_space_sqft_total,power_capacity_MW_total,average_renewable_energy_usage_percent,internet_penetration_percent,growth_rate_of_data_centers_percent_per_year
Technology,Africa,2025,57.5,93.3,624521.6,374713.0,1249043.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2015,30.7,54.3,679213.4,407528.0,1358426.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,31.9,56.4,741079.1,444647.5,1482158.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,31.7,55.2,728467.0,437080.2,1456933.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,33.7,56.9,711584.4,426950.6,1423168.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,34.9,57.9,727858.4,436715.1,1455716.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,36.7,59.9,687494.4,412496.7,1374988.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,37.9,62.3,589292.1,353575.3,1178584.3,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,39.6,66.4,511588.7,306953.2,1023177.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,39.0,64.1,482691.1,289614.6,965382.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,41.0,66.7,551435.1,330861.1,1102870.3,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,42.9,68.9,643993.3,386396.0,1287986.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2015,48.4,76.4,94586.9,56752.2,189173.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,46.3,74.5,112906.4,67743.9,225812.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,45.5,73.7,122716.9,73630.1,245433.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,47.3,75.6,127118.4,76271.0,254236.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,47.8,76.7,146028.5,87617.1,292057.0,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,50.4,79.5,154342.3,92605.4,308684.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,53.4,85.2,147138.8,88283.3,294277.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,53.3,85.9,154823.7,92894.2,309647.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,53.7,86.5,177135.7,106281.4,354271.3,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,54.9,88.5,194959.2,116975.5,389918.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,55.2,84.7,212417.8,127450.7,424835.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Asia,2015,42.1,78.6,519446.4,311667.9,1038892.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2016,43.1,77.3,635133.2,381079.9,1270266.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,44.7,78.6,773123.5,463874.1,1546246.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,45.4,77.2,1002630.2,601578.1,2005260.5,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,45.1,80.2,1224114.3,734468.6,2448228.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,46.0,82.2,1304486.1,782691.7,2608972.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,46.5,81.7,1481786.0,889071.6,2963572.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,45.8,83.5,1744487.4,1046692.4,3488974.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,47.6,83.4,2128621.4,1277172.8,4257242.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2024,47.8,84.9,2319968.6,1391981.2,4639937.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,47.0,84.6,2790655.2,1674393.1,5581310.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,North America,2015,82.0,94.1,737949.2,442769.5,1475898.4,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,80.5,92.6,870596.9,522358.2,1741193.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,80.7,93.9,957872.2,574723.3,1915744.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,82.0,95.5,1043256.7,625954.0,2086513.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,81.2,93.7,1231077.5,738646.5,2462154.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,82.5,96.4,1358140.5,814884.3,2716281.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,82.4,97.0,1526565.8,915939.5,3053131.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,83.0,97.2,1658959.4,995375.6,3317918.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,86.2,97.7,1883996.3,1130397.8,3767992.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,88.3,100.0,1918885.1,1151331.1,3837770.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,87.6,100.0,2083903.0,1250341.8,4167806.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Africa,2015,40.8,95.7,38657.4,23194.4,77314.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,40.1,94.6,48621.9,29173.1,97243.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,38.1,95.7,52818.7,31691.2,105637.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,37.7,95.0,56464.9,33878.9,112929.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,40.3,100.0,61468.5,36881.1,122937.0,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,39.2,99.5,71020.2,42612.1,142040.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,41.3,100.0,82696.9,49618.1,165393.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,41.1,100.0,90591.4,54354.9,181182.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,41.1,100.0,97945.6,58767.4,195891.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,41.0,98.8,118169.9,70902.0,236339.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,41.4,100.0,120932.6,72559.6,241865.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Middle East,2015,52.9,92.8,54904.4,32942.6,109808.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,55.0,94.9,59560.3,35736.2,119120.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,56.5,96.4,59292.0,35575.2,118583.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,57.1,99.4,67132.7,40279.6,134265.4,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,57.0,100.0,79062.4,47437.4,158124.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,56.3,99.3,94919.9,56952.0,189839.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,58.0,100.0,111726.7,67036.0,223453.4,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,58.1,100.0,134341.4,80604.8,268682.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,59.7,100.0,152707.0,91624.2,305414.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,60.1,98.7,192010.7,115206.4,384021.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,62.2,99.5,186932.8,112159.7,373865.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Oceania,2015,81.6,91.2,38556.2,23133.7,77112.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2016,83.6,90.9,40147.8,24088.7,80295.7,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2017,83.9,93.5,41053.2,24631.9,82106.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2018,86.0,92.5,42409.4,25445.6,84818.8,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2019,85.5,91.0,42411.5,25446.9,84823.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2020,86.4,92.3,41156.1,24693.6,82312.1,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2021,88.7,92.0,43573.2,26143.9,87146.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2022,90.5,95.0,45778.7,27467.2,91557.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2023,91.0,97.5,45746.3,27447.8,91492.6,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2024,90.0,95.8,45414.7,27248.8,90829.3,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2025,88.9,93.0,42778.8,25667.3,85557.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2015,86.7,79.9,41801.7,25081.0,83603.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2016,86.5,82.7,43081.2,25848.7,86162.3,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2017,88.9,85.6,41222.1,24733.2,82444.1,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2018,89.3,84.4,45256.4,27153.8,90512.8,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2019,89.3,85.2,47966.2,28779.7,95932.3,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2020,91.4,87.4,51133.2,30679.9,102266.3,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2021,90.8,85.0,57717.5,34630.5,115435.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2022,92.2,86.5,59997.2,35998.3,119994.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2023,93.7,90.2,60323.5,36194.1,120647.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2024,93.9,90.6,71676.8,43006.1,143353.7,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2025,95.3,91.3,71639.1,42983.5,143278.2,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Asia,2015,28.1,18.6,55220.1,33132.0,110440.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2016,28.4,16.8,60226.4,36135.8,120452.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,29.2,18.0,62713.9,37628.3,125427.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,29.6,18.3,75018.7,45011.2,150037.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,30.1,18.7,73355.2,44013.1,146710.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,29.3,14.5,79997.5,47998.5,159995.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,28.9,15.6,97463.0,58477.8,194926.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,29.8,17.1,87555.4,52533.2,175110.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,31.7,18.2,87630.0,52578.0,175260.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2024,31.2,17.4,90268.5,54161.1,180537.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,31.6,16.2,108450.4,65070.2,216900.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,North America,2015,62.5,62.3,8772.8,5263.7,17545.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,62.4,60.2,9275.0,5565.0,18550.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,63.9,60.1,9940.5,5964.3,19881.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,66.0,59.9,11023.8,6614.3,22047.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,68.5,64.9,11589.6,6953.8,23179.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,69.2,64.5,13911.1,8346.7,27822.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,71.6,68.7,16722.3,10033.4,33444.6,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,70.8,65.9,17587.6,10552.6,35175.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,70.6,65.8,20555.3,12333.2,41110.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,70.3,68.0,21822.1,13093.3,43644.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,71.4,69.4,24326.0,14595.6,48652.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Africa,2015,46.6,63.4,25346.0,15207.6,50692.0,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,47.5,65.6,26746.6,16048.0,53493.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,48.5,65.3,30067.4,18040.4,60134.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,47.9,65.7,30456.7,18274.0,60913.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,49.7,68.7,30309.2,18185.5,60618.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,50.9,70.0,31437.5,18862.5,62875.0,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,51.6,72.0,33242.4,19945.5,66484.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,53.3,70.8,35996.5,21597.9,71992.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,53.5,69.9,38882.8,23329.7,77765.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,53.7,68.4,41407.3,24844.4,82814.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,55.3,68.9,47794.7,28676.8,95589.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,North America,2015,56.4,69.3,66695.4,40017.2,133390.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,57.1,69.5,77234.1,46340.5,154468.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,55.7,65.9,97052.1,58231.3,194104.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,57.0,66.8,115979.5,69587.7,231958.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,56.9,64.2,111036.0,66621.6,222072.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,56.9,61.2,131176.2,78705.7,262352.4,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,56.3,61.1,156655.1,93993.1,313310.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,56.9,60.7,183993.9,110396.3,367987.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,57.7,61.3,185572.0,111343.2,371144.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,58.9,63.5,203778.0,122266.8,407556.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,59.8,64.0,206303.4,123782.1,412606.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Oceania,2015,77.3,81.8,36616.0,21969.6,73232.1,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2016,76.6,79.9,39126.4,23475.8,78252.8,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2017,77.1,78.4,38124.3,22874.6,76248.6,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2018,79.7,83.0,38491.6,23094.9,76983.1,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2019,81.6,86.1,40283.2,24169.9,80566.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2020,82.2,84.5,42346.0,25407.6,84692.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2021,83.4,85.3,41689.1,25013.5,83378.2,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2022,83.0,85.8,45598.7,27359.2,91197.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2023,82.2,86.7,46169.8,27701.9,92339.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2024,82.4,89.6,41664.5,24998.7,83328.9,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2025,84.1,94.4,44718.1,26830.8,89436.1,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,North America,2015,72.9,87.5,351992.9,211195.7,703985.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,74.0,89.9,375890.5,225534.3,751781.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,74.5,93.1,400360.7,240216.4,800721.4,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,76.4,97.2,464474.1,278684.4,928948.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,75.0,91.1,581872.8,349123.7,1163745.6,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,74.9,90.7,710396.3,426237.8,1420792.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,73.5,88.8,842942.3,505765.4,1685884.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,77.2,95.9,921057.1,552634.3,1842114.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,77.9,97.1,1069911.6,641947.0,2139823.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,77.4,99.7,1191920.0,715152.0,2383840.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,76.6,98.9,1314957.6,788974.5,2629915.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Latin America,2015,70.5,86.1,1945530.8,1167318.5,3891061.7,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2016,73.1,89.4,1971577.0,1182946.2,3943154.0,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2017,73.5,89.4,2387654.4,1432592.6,4775308.8,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2018,73.7,89.6,2602217.9,1561330.7,5204435.7,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2019,74.5,92.2,2677541.4,1606524.9,5355082.9,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2020,75.5,91.9,2776799.6,1666079.7,5553599.1,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2021,76.7,91.9,3006683.8,1804010.3,6013367.6,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2022,76.8,91.3,3444329.1,2066597.5,6888658.2,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2023,76.7,90.3,3414305.9,2048583.6,6828611.9,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2024,77.5,90.2,3523717.5,2114230.5,7047435.1,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2025,78.0,90.7,4093549.1,2456129.5,8187098.2,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,North America,2015,64.1,67.8,92864.9,55718.9,185729.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,65.5,67.0,113318.5,67991.1,226637.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,66.3,64.8,152328.1,91396.8,304656.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,67.5,67.3,175191.1,105114.7,350382.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,69.0,72.2,195080.0,117048.0,390160.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,69.1,69.6,230773.6,138464.1,461547.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,71.9,70.4,282554.5,169532.7,565109.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,72.9,71.0,335948.0,201568.8,671896.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,72.3,71.5,364323.5,218594.1,728646.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,73.2,71.9,414952.4,248971.4,829904.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,73.9,72.9,476729.9,286037.9,953459.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Asia,2015,70.0,94.4,431120.1,258672.0,862240.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2016,71.1,93.6,465983.0,279589.8,931965.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,70.0,92.0,442714.1,265628.5,885428.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,69.5,88.3,464404.3,278642.6,928808.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,68.4,84.3,456993.2,274195.9,913986.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,65.6,78.8,507984.2,304790.5,1015968.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,65.7,80.4,463951.0,278370.6,927902.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,66.9,84.4,416125.1,249675.0,832250.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,67.5,86.2,419812.5,251887.5,839625.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
